Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-8.97003,125.197,2016-07-01,04:47:36,64,snpp,undefined,undefined,undefined
-8.93527,125.2,2016-07-01,04:47:36,70,snpp,undefined,undefined,undefined
-2.57434,132.995,2016-07-01,04:49:01,46,snpp,Bomberay , Fakfak , Papua Barat 
-0.461874,117.584,2016-07-01,04:50:27,53,snpp,Anggana , Kutai Kartanegara , Kalimantan Timur 
2.77346,125.401,2016-07-01,04:50:27,43,snpp,Siau Barat Utara , Siau Tagulandang Biaro , Sulawesi Utara 
-9.41069,119.387497,2016-07-01,05:58:00,60,aqua,Tana Righu , Sumba Barat , Nusa Tenggara Timur 
0.91679,117.721832,2016-07-01,05:58:00,80,aqua,Kaubun , Kutai Timur , Kalimantan Timur 
1.532375,109.759201,2016-07-01,05:58:00,67,aqua,Kaubun , Kutai Timur , Kalimantan Timur 
1.987961,117.388573,2016-07-01,03:06:00,57,terra,Sambaliung , Berau , Kalimantan Timur 
-0.973156,117.139702,2016-07-01,03:06:00,50,terra,Semboja , Kutai Kartanegara , Kalimantan Timur 
-0.963536,117.134071,2016-07-01,03:06:00,60,terra,Semboja , Kutai Kartanegara , Kalimantan Timur 
1.033445,101.122017,2016-07-01,03:06:00,55,terra,Kandis , Siak , Riau 
1.025125,101.113426,2016-07-01,03:06:00,53,terra,Kandis , Siak , Riau 
-0.314271,109.606728,2016-07-01,03:06:00,81,terra,Sungai Raya , Kubu Raya , Kalimantan Barat 
-0.31559,109.615631,2016-07-01,03:06:00,70,terra,Sungai Raya , Kubu Raya , Kalimantan Barat 
0.464103,103.037743,2016-07-01,03:06:00,55,terra,Kuala Kampar , Pelalawan , Riau 
-0.876068,101.623695,2016-07-01,03:06:00,42,terra,Timpeh , Dharmasraya , Sumatera Barat 
-7.56769,112.614449,2016-07-01,03:06:00,37,terra,Ngoro , Mojokerto , Jawa Timur 
0,101,2016-07-01,15:25:00,75,terra,Kampar Kiri , Kampar , Riau 
-0.885752,101.623093,2016-07-01,15:25:00,92,terra,Timpeh , Dharmasraya , Sumatera Barat 
0.693985,103.016174,2016-07-01,15:25:00,78,terra,Tebing Tinggi , Kepulauan Meranti , Riau 
0.679089,100.370361,2016-07-01,15:25:00,100,terra,Rokan Iv Koto , Rokan Hulu , Riau 
0.677233,100.357628,2016-07-01,15:25:00,77,terra,Rokan Iv Koto , Rokan Hulu , Riau 
1.580049,101.801903,2016-07-01,15:25:00,100,terra,Bukit Batu , Bengkalis , Riau 
1.578579,101.791565,2016-07-01,15:25:00,90,terra,Bukit Batu , Bengkalis , Riau 
